date,total_value,cash,open_positions_value
2026-01-07,21092707.98,8612507.98,12480200.0
2026-01-08,21052407.98,8612507.98,12439900.0
2026-01-09,20904807.98,8612507.98,12292300.0
2026-01-12,21342479.53,10990079.53,10352400.0
2026-01-13,21451893.85,8925793.85,12526100.0
2026-01-14,21422164.29,6811764.29,14610400.0
2026-01-15,21314027.1,9112477.1,12201550.0
2026-01-16,21493877.1,9112477.1,12381400.0
2026-01-19,21533377.1,9112477.1,12420900.0
2026-01-20,21396027.1,9112477.1,12283550.0
2026-01-21,21300027.1,9112477.1,12187550.0
2026-01-22,21343827.1,9112477.1,12231350.0
2026-01-23,21315777.1,9112477.1,12203300.0
2026-01-26,20993777.1,9112477.1,11881300.0
2026-01-27,20877077.1,9112477.1,11764600.0
2026-01-28,20735762.7,10766762.7,9969000.0
2026-01-29,21028862.7,10766762.7,10262100.0
2026-01-30,21137862.7,13099262.7,8038600.0
2026-02-02,20945062.7,13099262.7,7845800.0
2026-02-03,20972762.7,13099262.7,7873500.0
2026-02-04,21069012.7,13099262.7,7969750.0
2026-02-05,20945962.7,13099262.7,7846700.0
2026-02-06,20681536.25,9026416.25,11655120.0
2026-02-09,20702016.25,9026416.25,11675600.0
2026-02-10,20636066.25,9026416.25,11609650.0
2026-02-11,20947416.25,9026416.25,11921000.0
2026-02-12,20992366.25,9026416.25,11965950.0
2026-02-13,20985916.25,9026416.25,11959500.0
2026-02-16,20985916.25,9026416.25,11959500.0
2026-02-17,20985916.25,9026416.25,11959500.0
2026-02-18,20985916.25,9026416.25,11959500.0
2026-02-19,20985916.25,9026416.25,11959500.0
2026-02-20,20985916.25,9026416.25,11959500.0
2026-02-23,21153816.25,9026416.25,12127400.0
2026-02-24,21197316.25,9026416.25,12170900.0
2026-02-25,21203836.25,9026416.25,12177420.0
